|||Energy sector
|||Oil & gas drilling
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Sagemcom|Semiconductors|https://www.sagemcom.com|https://www.sagemcom.com/careers|https://www.sagemcom.com/news
2|Tunisian Company of Electronics|Semiconductors|https://www.tce.tn|https://www.tce.tn/careers|https://www.tce.tn/news
3|Elmed Electronics|Semiconductors|https://www.elmed.tn|https://www.elmed.tn/careers|https://www.elmed.tn/news
4|Systech|Semiconductors|https://www.systech.tn|https://www.systech.tn/careers|https://www.systech.tn/news
5|Proxym Group|Semiconductors|https://www.proxym-group.com|https://www.proxym-group.com/careers|https://www.proxym-group.com/news
6|Groupe Ceres|Semiconductors|https://www.groupe-ceres.com|https://www.groupe-ceres.com/careers|https://www.groupe-ceres.com/news
7|ITG|Semiconductors|https://www.itg.tn|https://www.itg.tn/careers|https://www.itg.tn/news
8|DigiTech|Semiconductors|https://www.digitech.tn|https://www.digitech.tn/careers|https://www.digitech.tn/news
9|Mediacom|Semiconductors|https://www.mediacom.tn|https://www.mediacom.tn/careers|https://www.mediacom.tn/news
10|Hexabyte|Semiconductors|https://www.hexabyte.tn|https://www.hexabyte.tn/careers|https://www.hexabyte.tn/news

|||Communication services
|||Communication services
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Tunisie Telecom|Communication Services|https://www.tunisietelecom.tn|https://www.tunisietelecom.tn/recrutement|https://www.tunisietelecom.tn/actualites
2|Ooredoo Tunisia|Communication Services|https://www.ooredoo.tn|https://www.ooredoo.tn/recrutement|https://www.ooredoo.tn/actualites
3|Orange Tunisia|Communication Services|https://www.orange.tn|https://www.orange.tn/recrutement|https://www.orange.tn/actualites
4|Libya Telecom & Technology|Communication Services|https://www.ltt.ly|https://www.ltt.ly/careers|https://www.ltt.ly/news
5|Inwi|Communication Services|https://www.inwi.ma|https://www.inwi.ma/recrutement|https://www.inwi.ma/actualites
6|Tunisiana|Communication Services|https://www.tunisiana.com.tn|https://www.tunisiana.com.tn/recrutement|https://www.tunisiana.com.tn/actualites
7|Sotetel|Communication Services|https://www.sotetel.tn|https://www.sotetel.tn/carrieres|https://www.sotetel.tn/actualites
8|Telnet Holding|Communication Services|https://www.telnet-tn.com|https://www.telnet-tn.com/recrutement|https://www.telnet-tn.com/actualites
9|GlobalNet|Communication Services|https://www.globalnet.tn|https://www.globalnet.tn/careers|https://www.globalnet.tn/news
10|Sofrecom|Communication Services|https://www.sofrecom.com|https://www.sofrecom.com/careers|https://www.sofrecom.com/news

|||Integrated telecommunication services
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Tunisie Telecom|Integrated Telecommunication Services|https://www.tunisietelecom.tn|https://www.tunisietelecom.tn/recrutement|https://www.tunisietelecom.tn/actualites
2|Ooredoo Tunisia|Integrated Telecommunication Services|https://www.ooredoo.tn|https://www.ooredoo.tn/recrutement|https://www.ooredoo.tn/actualites
3|Orange Tunisia|Integrated Telecommunication Services|https://www.orange.tn|https://www.orange.tn/recrutement|https://www.orange.tn/actualites
4|Libya Telecom & Technology|Integrated Telecommunication Services|https://www.ltt.ly|https://www.ltt.ly/careers|https://www.ltt.ly/news
5|Tunisiana|Integrated Telecommunication Services|https://www.tunisiana.com.tn|https://www.tunisiana.com.tn/recrutement|https://www.tunisiana.com.tn/actualites
6|Sotetel|Integrated Telecommunication Services|https://www.sotetel.tn|https://www.sotetel.tn/carrieres|https://www.sotetel.tn/actualites
7|Telnet Holding|Integrated Telecommunication Services|https://www.telnet-tn.com|https://www.telnet-tn.com/recrutement|https://www.telnet-tn.com/actualites
8|GlobalNet|Integrated Telecommunication Services|https://www.globalnet.tn|https://www.globalnet.tn/careers|https://www.globalnet.tn/news
9|Sofrecom|Integrated Telecommunication Services|https://www.sofrecom.com|https://www.sofrecom.com/careers|https://www.sofrecom.com/news
10|Inwi|Integrated Telecommunication Services|https://www.inwi.ma|https://www.inwi.ma/recrutement|https://www.inwi.ma/actualites

|||Wireless telecommunication services
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Tunisie Telecom|Wireless Telecommunication Services|https://www.tunisietelecom.tn|https://www.tunisietelecom.tn/recrutement|https://www.tunisietelecom.tn/actualites
2|Ooredoo Tunisia|Wireless Telecommunication Services|https://www.ooredoo.tn|https://www.ooredoo.tn/recrutement|https://www.ooredoo.tn/actualites
3|Orange Tunisia|Wireless Telecommunication Services|https://www.orange.tn|https://www.orange.tn/recrutement|https://www.orange.tn/actualites
4|Tunisiana|Wireless Telecommunication Services|https://www.tunisiana.com.tn|https://www.tunisiana.com.tn/recrutement|https://www.tunisiana.com.tn/actualites
5|Inwi|Wireless Telecommunication Services|https://www.inwi.ma|https://www.inwi.ma/recrutement|https://www.inwi.ma/actualites
6|Sotetel|Wireless Telecommunication Services|https://www.sotetel.tn|https://www.sotetel.tn/carrieres|https://www.sotetel.tn/actualites
7|Telnet Holding|Wireless Telecommunication Services|https://www.telnet-tn.com|https://www.telnet-tn.com/recrutement|https://www.telnet-tn.com/actualites
8|GlobalNet|Wireless Telecommunication Services|https://www.globalnet.tn|https://www.globalnet.tn/careers|https://www.globalnet.tn/news
9|Libya Telecom & Technology|Wireless Telecommunication Services|https://www.ltt.ly|https://www.ltt.ly/careers|https://www.ltt.ly/news
10|Sofrecom|Wireless Telecommunication Services|https://www.sofrecom.com|https://www.sofrecom.com/careers|https://www.sofrecom.com/news

|||Advertising
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|J.Walter Thompson Tunisia|Advertising|https://www.jwt.com.tn|https://www.jwt.com.tn/careers|https://www.jwt.com.tn/news
2|Havas Tunisia|Advertising|https://www.havas.com.tn|https://www.havas.com.tn/careers|https://www.havas.com.tn/news
3|Ogilvy Tunisia|Advertising|https://www.ogilvy.com.tn|https://www.ogilvy.com.tn/careers|https://www.ogilvy.com.tn/news
4|Publicis Tunisia|Advertising|https://www.publicis.com.tn|https://www.publicis.com.tn/careers|https://www.publicis.com.tn/news
5|DDB Tunisia|Advertising|https://www.ddb.com.tn|https://www.ddb.com.tn/careers|https://www.ddb.com.tn/news
6|Leo Burnett Tunisia|Advertising|https://www.leoburnett.com.tn|https://www.leoburnett.com.tn/careers|https://www.leoburnett.com.tn/news
7|Mediacom Tunisia|Advertising|https://www.mediacom.com.tn|https://www.mediacom.com.tn/careers|https://www.mediacom.com.tn/news
8|TBWA Tunisia|Advertising|https://www.tbwa.com.tn|https://www.tbwa.com.tn/careers|https://www.tbwa.com.tn/news
9|FCB Tunisia|Advertising|https://www.fcb.com.tn|https://www.fcb.com.tn/careers|https://www.fcb.com.tn/news
10|Grey Tunisia|Advertising|https://www.grey.com.tn|https://www.grey.com.tn/careers|https://www.grey.com.tn/news

|||Broadcasting
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Télévision Tunisienne|Broadcasting|http://www.tvt.tn|http://www.tvt.tn/recrutement|http://www.tvt.tn/actualites
2|Radio Tunisienne|Broadcasting|http://www.radiotunisienne.tn|http://www.radiotunisienne.tn/recrutement|http://www.radiotunisienne.tn/actualites
3|Nessma TV|Broadcasting|http://www.nessma.tv|http://www.nessma.tv/recrutement|http://www.nessma.tv/actualites
4|Mosaïque FM|Broadcasting|http://www.mosaiquefm.net|http://www.mosaiquefm.net/recrutement|http://www.mosaiquefm.net/actualites
5|Shems FM|Broadcasting|http://www.shemsfm.net|http://www.shemsfm.net/recrutement|http://www.shemsfm.net/actualites
6|Hannibal TV|Broadcasting|http://www.hannibaltv.net|http://www.hannibaltv.net/recrutement|http://www.hannibaltv.net/actualites
7|El Hiwar Ettounsi|Broadcasting|http://www.elhiwar.com|http://www.elhiwar.com/recrutement|http://www.elhiwar.com/actualites
8|Al Hiwar|Broadcasting|http://www.alhiwar.com|http://www.alhiwar.com/recrutement|http://www.alhiwar.com/actualites
9|Attessia TV|Broadcasting|http://www.attessia.tv|http://www.attessia.tv/recrutement|http://www.attessia.tv/actualites
10|Kalam FM|Broadcasting|http://www.kalamfm.tn|http://www.kalamfm.tn/recrutement|http://www.kalamfm.tn/actualites

|||Cable & satellite
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Tunisiana|Cable & Satellite|https://www.tunisiana.com.tn|https://www.tunisiana.com.tn/recrutement|https://www.tunisiana.com.tn/actualites
2|Orange Tunisia|Cable & Satellite|https://www.orange.tn|https://www.orange.tn/recrutement|https://www.orange.tn/actualites
3|Tunisian National Television (TVT)|Cable & Satellite|http://www.tvt.tn|http://www.tvt.tn/recrutement|http://www.tvt.tn/actualites
4|Mediacom|Cable & Satellite|https://www.mediacom.com.tn|https://www.mediacom.com.tn/careers|https://www.mediacom.com.tn/news
5|Sofrecom|Cable & Satellite|https://www.sofrecom.com|https://www.sofrecom.com/careers|https://www.sofrecom.com/news
6|Nessma TV|Cable & Satellite|http://www.nessma.tv|http://www.nessma.tv/recrutement|http://www.nessma.tv/actualites
7|El Hiwar Ettounsi|Cable & Satellite|http://www.elhiwar.com|http://www.elhiwar.com/recrutement|http://www.elhiwar.com/actualites
8|Al Hiwar|Cable & Satellite|http://www.alhiwar.com|http://www.alhiwar.com/recrutement|http://www.alhiwar.com/actualites
9|Hannibal TV|Cable & Satellite|http://www.hannibaltv.net|http://www.hannibaltv.net/recrutement|http://www.hannibaltv.net/actualites
10|Attessia TV|Cable & Satellite|http://www.attessia.tv|http://www.attessia.tv/recrutement|http://www.attessia.tv/actualites

|||Publishing
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Dar Al-Farabi|Publishing|http://www.daralfarabi.com|http://www.daralfarabi.com/careers|http://www.daralfarabi.com/news
2|Editions Nirvana|Publishing|http://www.editionsnirvana.com|http://www.editionsnirvana.com/careers|http://www.editionsnirvana.com/news
3|Ceres Editions|Publishing|http://www.cereseditions.com|http://www.cereseditions.com/careers|http://www.cereseditions.com/news
4|Editions El Maarifa|Publishing|http://www.elmaarifa.com|http://www.elmaarifa.com/careers|http://www.elmaarifa.com/news
5|Editions Al-Bayane|Publishing|http://www.albayane.com|http://www.albayane.com/careers|http://www.albayane.com/news
6|Editions Al-Mawred|Publishing|http://www.almawred.com|http://www.almawred.com/careers|http://www.almawred.com/news
7|Editions La Presse|Publishing|http://www.lapresse.tn|http://www.lapresse.tn/careers|http://www.lapresse.tn/news
8|Editions Med Ali|Publishing|http://www.editionsmedali.com|http://www.editionsmedali.com/careers|http://www.editionsmedali.com/news
9|Editions Al-Hikma|Publishing|http://www.alhikma.com|http://www.alhikma.com/careers|http://www.alhikma.com/news
10|Editions Al-Mustaqbal|Publishing|http://www.almustaqbal.com|http://www.almustaqbal.com/careers|http://www.almustaqbal.com/news

|||Movies & entertainment
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Cinemagix|Movies & Entertainment|http://www.cinemagix.tn|http://www.cinemagix.tn/careers|http://www.cinemagix.tn/news
2|Carthage Film|Movies & Entertainment|http://www.carthagefilm.com|http://www.carthagefilm.com/careers|http://www.carthagefilm.com/news
3|Tunisian Cinematographic Center|Movies & Entertainment|http://www.cct.tn|http://www.cct.tn/careers|http://www.cct.tn/news
4|Cineplex|Movies & Entertainment|http://www.cineplex.tn|http://www.cineplex.tn/careers|http://www.cineplex.tn/news
5|Hannibal Productions|Movies & Entertainment|http://www.hannibalproductions.tn|http://www.hannibalproductions.tn/careers|http://www.hannibalproductions.tn/news
6|Khalil Productions|Movies & Entertainment|http://www.khalilproductions.tn|http://www.khalilproductions.tn/careers|http://www.khalilproductions.tn/news
7|Nour Productions|Movies & Entertainment|http://www.nourproductions.tn|http://www.nourproductions.tn/careers|http://www.nourproductions.tn/news
8|Zitouna Productions|Movies & Entertainment|http://www.zitounaproductions.tn|http://www.zitounaproductions.tn/careers|http://www.zitounaproductions.tn/news
9|Sofitel Cinemas|Movies & Entertainment|http://www.sofitelcinemas.tn|http://www.sofitelcinemas.tn/careers|http://www.sofitelcinemas.tn/news
10|Tunisian Film Festival|Movies & Entertainment|http://www.tunisianfilmfestival.tn|http://www.tunisianfilmfestival.tn/careers|http://www.tunisianfilmfestival.tn/news

|||Interactive home entertainment
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Tunisia Interactive|Interactive Home Entertainment|http://www.tunisiainteractive.tn|http://www.tunisiainteractive.tn/careers|http://www.tunisiainteractive.tn/news
2|Digital Home Solutions|Interactive Home Entertainment|http://www.digitalhomesolutions.tn|http://www.digitalhomesolutions.tn/careers|http://www.digitalhomesolutions.tn/news
3|Home Entertainment Tunisia|Interactive Home Entertainment|http://www.homeentertainment.tn|http://www.homeentertainment.tn/careers|http://www.homeentertainment.tn/news
4|Tunisia Gaming Hub|Interactive Home Entertainment|http://www.tunisiagaminghub.tn|http://www.tunisiagaminghub.tn/careers|http://www.tunisiagaminghub.tn/news
5|Smart Home Media|Interactive Home Entertainment|http://www.smarthomemedia.tn|http://www.smarthomemedia.tn/careers|http://www.smarthomemedia.tn/news
6|Interactive Media Tunisia|Interactive Home Entertainment|http://www.interactivemediatunisia.tn|http://www.interactivemediatunisia.tn/careers|http://www.interactivemediatunisia.tn/news
7|Tunisia Streaming Services|Interactive Home Entertainment|http://www.tunisastreaming.tn|http://www.tunisastreaming.tn/careers|http://www.tunisastreaming.tn/news
8|Virtual Home Entertainment|Interactive Home Entertainment|http://www.virtualhomeentertainment.tn|http://www.virtualhomeentertainment.tn/careers|http://www.virtualhomeentertainment.tn/news
9|NextGen Entertainment|Interactive Home Entertainment|http://www.nextgenentertainment.tn|http://www.nextgenentertainment.tn/careers|http://www.nextgenentertainment.tn/news
10|Cultural Interactive Media|Interactive Home Entertainment|http://www.culturalinteractivemedia.tn|http://www.culturalinteractivemedia.tn/careers|http://www.culturalinteractivemedia.tn/news

|||Interactive media & services
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Tunisian Interactive Media|Interactive Media & Services|http://www.tunisianinteractive.tn|http://www.tunisianinteractive.tn/careers|http://www.tunisianinteractive.tn/news
2|Digital Media Solutions|Interactive Media & Services|http://www.digitalmediasolutions.tn|http://www.digitalmediasolutions.tn/careers|http://www.digitalmediasolutions.tn/news
3|MediaTech Tunisia|Interactive Media & Services|http://www.mediatechtunisia.tn|http://www.mediatechtunisia.tn/careers|http://www.mediatechtunisia.tn/news
4|Tunisian Media Hub|Interactive Media & Services|http://www.tunisianmediahub.tn|http://www.tunisianmediahub.tn/careers|http://www.tunisianmediahub.tn/news
5|Innovative Media Solutions|Interactive Media & Services|http://www.innovativemediasolutions.tn|http://www.innovativemediasolutions.tn/careers|http://www.innovativemediasolutions.tn/news
6|NextGen Media|Interactive Media & Services|http://www.nextgenmedia.tn|http://www.nextgenmedia.tn/careers|http://www.nextgenmedia.tn/news
7|Cultural Media Services|Interactive Media & Services|http://www.culturalmediaservices.tn|http://www.culturalmediaservices.tn/careers|http://www.culturalmediaservices.tn/news
8|Tunisia Digital Agency|Interactive Media & Services|http://www.tunisadigitalagency.tn|http://www.tunisadigitalagency.tn/careers|http://www.tunisadigitalagency.tn/news
9|Interactive Content Tunisia|Interactive Media & Services|http://www.interactivecontent.tn|http://www.interactivecontent.tn/careers|http://www.interactivecontent.tn/news
10|Creative Media Solutions|Interactive Media & Services|http://www.creativemediasolutions.tn|http://www.creativemediasolutions.tn/careers|http://www.creativemediasolutions.tn/news

|||Utilities
|||Electric utilities
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Steg|Electric Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
2|Tunisian Electricity and Gas Company|Electric Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
3|Société Tunisienne de Distribution de l'Electricité et du Gaz|Electric Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
4|Société Tunisienne de Production d'Electricité|Electric Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
5|Société Tunisienne de Transport de l'Electricité|Electric Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
6|Société de Gestion de l'Electricité|Electric Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
7|Société Tunisienne des Energies Renouvelables|Electric Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
8|Société Tunisienne de Gaz|Electric Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
9|Société Tunisienne de Distribution de l'Electricité|Electric Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
10|Société des Energies Nouvelles|Electric Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites

|||Gas utilities
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Gaz|Gas Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
2|Société Tunisienne de Distribution de Gaz|Gas Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
3|Société Nationale des Hydrocarbures|Gas Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
4|Société de Transport de Gaz|Gas Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
5|Société Tunisienne de Gaz Naturel|Gas Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
6|Société Tunisienne de Distribution de l'Energie|Gas Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
7|Société des Energies Renouvelables|Gas Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
8|Société Tunisienne de Transport de l'Energie|Gas Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
9|Société Tunisienne de Production de Gaz|Gas Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
10|Société des Energies Nouvelles|Gas Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites

|||Multi-utilities
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Steg|Multi-Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
2|Société Tunisienne de Distribution de l'Electricité et du Gaz|Multi-Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
3|Société Tunisienne de Production d'Electricité|Multi-Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
4|Société Tunisienne de Distribution de Gaz|Multi-Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
5|Société Tunisienne de Transport de l'Electricité|Multi-Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
6|Société Tunisienne de Transport de Gaz|Multi-Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
7|Société des Energies Renouvelables|Multi-Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
8|Société Tunisienne de Gaz|Multi-Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
9|Société Nationale des Hydrocarbures|Multi-Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
10|Société Tunisienne de Gestion de l'Energie|Multi-Utilities|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites

|||Water utilities
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Nationale d'Exploitation et de Distribution des Eaux|Water Utilities|http://www.sonee.com.tn|http://www.sonee.com.tn/carrieres|http://www.sonee.com.tn/actualites
2|Société Tunisienne des Eaux|Water Utilities|http://www.sonee.com.tn|http://www.sonee.com.tn/carrieres|http://www.sonee.com.tn/actualites
3|Société des Eaux de Tunis|Water Utilities|http://www.sonee.com.tn|http://www.sonee.com.tn/carrieres|http://www.sonee.com.tn/actualites
4|Société de Distribution des Eaux|Water Utilities|http://www.sonee.com.tn|http://www.sonee.com.tn/carrieres|http://www.sonee.com.tn/actualites
5|Société Tunisienne de Gestion des Eaux|Water Utilities|http://www.sonee.com.tn|http://www.sonee.com.tn/carrieres|http://www.sonee.com.tn/actualites
6|Société des Eaux et de l'Assainissement|Water Utilities|http://www.sonee.com.tn|http://www.sonee.com.tn/carrieres|http://www.sonee.com.tn/actualites
7|Société Tunisienne des Eaux Potables|Water Utilities|http://www.sonee.com.tn|http://www.sonee.com.tn/carrieres|http://www.sonee.com.tn/actualites
8|Société de Gestion des Eaux de Surface|Water Utilities|http://www.sonee.com.tn|http://www.sonee.com.tn/carrieres|http://www.sonee.com.tn/actualites
9|Société de Traitement des Eaux|Water Utilities|http://www.sonee.com.tn|http://www.sonee.com.tn/carrieres|http://www.sonee.com.tn/actualites
10|Société des Eaux de l'Intérieur|Water Utilities|http://www.sonee.com.tn|http://www.sonee.com.tn/carrieres|http://www.sonee.com.tn/actualites

|||Independent power producers & energy traders
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de l'Electricité et du Gaz|Independent Power Producers & Energy Traders|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
2|Société de Production d'Electricité|Independent Power Producers & Energy Traders|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
3|Société Tunisienne de Production d'Energie|Independent Power Producers & Energy Traders|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
4|Société Tunisienne de Gestion de l'Energie|Independent Power Producers & Energy Traders|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
5|Société des Energies Renouvelables|Independent Power Producers & Energy Traders|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
6|Société Tunisienne de Développement Energétique|Independent Power Producers & Energy Traders|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
7|Société de Transport de l'Electricité|Independent Power Producers & Energy Traders|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
8|Société de Production d'Energie Renouvelable|Independent Power Producers & Energy Traders|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
9|Société Tunisienne des Energies|Independent Power Producers & Energy Traders|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
10|Société de Gestion des Energies|Independent Power Producers & Energy Traders|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites

|||Renewable electricity
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de l'Electricité et du Gaz|Renewable Electricity|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
2|Société des Energies Renouvelables|Renewable Electricity|http://www.soner.com.tn|http://www.soner.com.tn/careers|http://www.soner.com.tn/news
3|Société Tunisienne de Production d'Energie Renouvelable|Renewable Electricity|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
4|Société de Développement des Energies Renouvelables|Renewable Electricity|http://www.soner.com.tn|http://www.soner.com.tn/careers|http://www.soner.com.tn/news
5|Société Tunisienne de Gestion des Energies|Renewable Electricity|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
6|Société de Production d'Energie Solaire|Renewable Electricity|http://www.soner.com.tn|http://www.soner.com.tn/careers|http://www.soner.com.tn/news
7|Société Tunisienne d'Energies Solaire|Renewable Electricity|http://www.soner.com.tn|http://www.soner.com.tn/careers|http://www.soner.com.tn/news
8|Société de Développement de l'Energie Eolienne|Renewable Electricity|http://www.soner.com.tn|http://www.soner.com.tn/careers|http://www.soner.com.tn/news
9|Société Tunisienne d'Energie Hydraulique|Renewable Electricity|http://www.steg.com.tn|http://www.steg.com.tn/carrieres|http://www.steg.com.tn/actualites
10|Société des Energies Alternatives|Renewable Electricity|http://www.soner.com.tn|http://www.soner.com.tn/careers|http://www.soner.com.tn/news

|||Real estate
|||Diversified reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne d'Investissement Touristique|Diversified REITs|http://www.stit.tn|http://www.stit.tn/careers|http://www.stit.tn/news
2|Société Immobilière et de Gestion|Diversified REITs|http://www.simg.tn|http://www.simg.tn/careers|http://www.simg.tn/news
3|Société de Promotion Immobilière|Diversified REITs|http://www.spi.tn|http://www.spi.tn/careers|http://www.spi.tn/news
4|Société Tunisienne de Promotion Immobilière|Diversified REITs|http://www.stpi.tn|http://www.stpi.tn/careers|http://www.stpi.tn/news
5|Société de Gestion de Patrimoine Immobilier|Diversified REITs|http://www.sgpi.tn|http://www.sgpi.tn/careers|http://www.sgpi.tn/news
6|Société des Grands Projets|Diversified REITs|http://www.sgp.tn|http://www.sgp.tn/careers|http://www.sgp.tn/news
7|Société Tunisienne de Bâtiment|Diversified REITs|http://www.stb.tn|http://www.stb.tn/careers|http://www.stb.tn/news
8|Société de Gestion Immobilière|Diversified REITs|http://www.sgi.tn|http://www.sgi.tn/careers|http://www.sgi.tn/news
9|Société de Développement Urbain|Diversified REITs|http://www.sdu.tn|http://www.sdu.tn/careers|http://www.sdu.tn/news
10|Société Tunisienne de Promotion Touristique|Diversified REITs|http://www.stpt.tn|http://www.stpt.tn/careers|http://www.stpt.tn/news

|||Industrial reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Logistique|Industrial REITs|http://www.stl.tn|http://www.stl.tn/careers|http://www.stl.tn/news
2|Société de Gestion des Espaces Industriels|Industrial REITs|http://www.sgei.tn|http://www.sgei.tn/careers|http://www.sgei.tn/news
3|Société Tunisienne de Développement Industriel|Industrial REITs|http://www.stdi.tn|http://www.stdi.tn/careers|http://www.stdi.tn/news
4|Société de Promotion et d'Investissement|Industrial REITs|http://www.spi.tn|http://www.spi.tn/careers|http://www.spi.tn/news
5|Société de Bâtiment et de Travaux Publics|Industrial REITs|http://www.sbtp.tn|http://www.sbtp.tn/careers|http://www.sbtp.tn/news
6|Société Tunisienne de Développement et d'Investissement|Industrial REITs|http://www.stdi.tn|http://www.stdi.tn/careers|http://www.stdi.tn/news
7|Société de Gestion de Zones Industrielles|Industrial REITs|http://www.sgz.tn|http://www.sgz.tn/careers|http://www.sgz.tn/news
8|Société de Développement des Infrastructures|Industrial REITs|http://www.sdi.tn|http://www.sdi.tn/careers|http://www.sdi.tn/news
9|Société Tunisienne d'Investissement et de Développement|Industrial REITs|http://www.stid.tn|http://www.stid.tn/careers|http://www.stid.tn/news
10|Société de Promotion Immobilière et Industrielle|Industrial REITs|http://www.spii.tn|http://www.spii.tn/careers|http://www.spii.tn/news

|||Hotel & resort reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne d'Hôtellerie|Hotel & Resort REITs|http://www.sth.tn|http://www.sth.tn/careers|http://www.sth.tn/news
2|Société de Gestion Hôtelière|Hotel & Resort REITs|http://www.sgh.tn|http://www.sgh.tn/careers|http://www.sgh.tn/news
