|||Bahamas
|||Energy sector
|||Oil & gas drilling
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
2|The Tribune|Publishing|https://www.tribune242.com|https://www.tribune242.com/careers|https://www.tribune242.com/news
3|Bahamas Press|Publishing|https://www.bahamaspress.com|https://www.bahamaspress.com/careers|https://www.bahamaspress.com/news
4|The Bahamas Weekly|Publishing|https://www.thebahamasweekly.com|https://www.thebahamasweekly.com/careers|https://www.thebahamasweekly.com/news
5|Island News|Publishing|https://www.islandnews.com|https://www.islandnews.com/careers|https://www.islandnews.com/news
6|Bahamas Journal|Publishing|https://www.bahamasjournal.com|https://www.bahamasjournal.com/careers|https://www.bahamasjournal.com/news
7|Nassau Today|Publishing|https://www.nassaudaily.com|https://www.nassaudaily.com/careers|https://www.nassaudaily.com/news
8|Bahamian Echo|Publishing|https://www.bahamianecho.com|https://www.bahamianecho.com/careers|https://www.bahamianecho.com/news
9|The Bahama Observer|Publishing|https://www.bahamaobserver.com|https://www.bahamaobserver.com/careers|https://www.bahamaobserver.com/news
10|The Caribbean Times|Publishing|https://www.caribbeantimes.com|https://www.caribbeantimes.com/careers|https://www.caribbeantimes.com/news

|||Movies & entertainment
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Film and Television Commission|Movies & Entertainment|https://www.bahamasfilmcommission.com|https://www.bahamasfilmcommission.com/careers|https://www.bahamasfilmcommission.com/news
2|Bahamian Movie Studio|Movies & Entertainment|https://www.bahamianmoviestudio.com|https://www.bahamianmoviestudio.com/careers|https://www.bahamianmoviestudio.com/news
3|Island Filmworks|Movies & Entertainment|https://www.islandfilmworks.com|https://www.islandfilmworks.com/careers|https://www.islandfilmworks.com/news
4|Bahamas International Film Festival|Movies & Entertainment|https://www.bahamasfilmfestival.com|https://www.bahamasfilmfestival.com/careers|https://www.bahamasfilmfestival.com/news
5|Bahamian Cinemas|Movies & Entertainment|https://www.bahamian cinemas.com|https://www.bahamian cinemas.com/careers|https://www.bahamian cinemas.com/news
6|The Bahamas Entertainment Network|Movies & Entertainment|https://www.bahamasentertainmentnetwork.com|https://www.bahamasentertainmentnetwork.com/careers|https://www.bahamasentertainmentnetwork.com/news
7|Nassau Film Festival|Movies & Entertainment|https://www.nassau filmfestival.com|https://www.nassau filmfestival.com/careers|https://www.nassau filmfestival.com/news
8|Caribbean Film Academy|Movies & Entertainment|https://www.caribbeanfilmacademy.com|https://www.caribbeanfilmacademy.com/careers|https://www.caribbeanfilmacademy.com/news
9|Bahamas Movie Productions|Movies & Entertainment|https://www.bahamasmovieproductions.com|https://www.bahamasmovieproductions.com/careers|https://www.bahamasmovieproductions.com/news
10|Bahamas Film Society|Movies & Entertainment|https://www.bahamasfilmsociety.com|https://www.bahamasfilmsociety.com/careers|https://www.bahamasfilmsociety.com/news

|||Interactive home entertainment
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Interactive Entertainment Bahamas|Interactive Home Entertainment|https://www.interactiveentertainmentbahamas.com|https://www.interactiveentertainmentbahamas.com/careers|https://www.interactiveentertainmentbahamas.com/news
2|Bahamas Gaming Solutions|Interactive Home Entertainment|https://www.bahamasgamingsolutions.com|https://www.bahamasgamingsolutions.com/careers|https://www.bahamasgamingsolutions.com/news
3|Nassau Interactive|Interactive Home Entertainment|https://www.nassauinteractive.com|https://www.nassauinteractive.com/careers|https://www.nassauinteractive.com/news
4|Caribbean Gaming Network|Interactive Home Entertainment|https://www.caribbeangamingnetwork.com|https://www.caribbeangamingnetwork.com/careers|https://www.caribbeangamingnetwork.com/news
5|Bahamas Virtual Entertainment|Interactive Home Entertainment|https://www.bahamasvirtualentertainment.com|https://www.bahamasvirtualentertainment.com/careers|https://www.bahamasvirtualentertainment.com/news
6|Island Interactive Media|Interactive Home Entertainment|https://www.islandinteractivemedia.com|https://www.islandinteractivemedia.com/careers|https://www.islandinteractivemedia.com/news
7|Interactive Home Solutions|Interactive Home Entertainment|https://www.interactivehomesolutions.com|https://www.interactivehomesolutions.com/careers|https://www.interactivehomesolutions.com/news
8|Bahamas E-Gaming|Interactive Home Entertainment|https://www.bahamasegaming.com|https://www.bahamasegaming.com/careers|https://www.bahamasegaming.com/news
9|Digital Entertainment Bahamas|Interactive Home Entertainment|https://www.digitalentertainmentbahamas.com|https://www.digitalentertainmentbahamas.com/careers|https://www.digitalentertainmentbahamas.com/news
10|Interactive Media Bahamas|Interactive Home Entertainment|https://www.interactivemediabahamas.com|https://www.interactivemediabahamas.com/careers|https://www.interactivemediabahamas.com/news

|||Interactive media & services
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Interactive Media|Interactive Media & Services|https://www.bahamasinteractivemedia.com|https://www.bahamasinteractivemedia.com/careers|https://www.bahamasinteractivemedia.com/news
2|Caribbean Digital Solutions|Interactive Media & Services|https://www.caribbeandigitalsolutions.com|https://www.caribbeandigitalsolutions.com/careers|https://www.caribbeandigitalsolutions.com/news
3|Nassau Interactive Services|Interactive Media & Services|https://www.nassauinteractive.com|https://www.nassauinteractive.com/careers|https://www.nassauinteractive.com/news
4|Bahamas Web Solutions|Interactive Media & Services|https://www.bahamaswebsolutions.com|https://www.bahamaswebsolutions.com/careers|https://www.bahamaswebsolutions.com/news
5|Island Media Group|Interactive Media & Services|https://www.islandmediagroup.com|https://www.islandmediagroup.com/careers|https://www.islandmediagroup.com/news
6|Bahamas Creative Agency|Interactive Media & Services|https://www.bahamascreativeagency.com|https://www.bahamascreativeagency.com/careers|https://www.bahamascreativeagency.com/news
7|Digital Media Bahamas|Interactive Media & Services|https://www.digitalmediabahamas.com|https://www.digitalmediabahamas.com/careers|https://www.digitalmediabahamas.com/news
8|Nassau Digital Agency|Interactive Media & Services|https://www.nassaudigitalagency.com|https://www.nassaudigitalagency.com/careers|https://www.nassaudigitalagency.com/news
9|Bahamas Online Services|Interactive Media & Services|https://www.bahamasonlineservices.com|https://www.bahamasonlineservices.com/careers|https://www.bahamasonlineservices.com/news
10|Interactive Solutions Bahamas|Interactive Media & Services|https://www.interactivesolutionsbahamas.com|https://www.interactivesolutionsbahamas.com/careers|https://www.interactivesolutionsbahamas.com/news

|||Bahamas
|||Utilities
|||Electric utilities
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Power and Light|Electric Utilities|https://www.bpl.bs|https://www.bpl.bs/careers|https://www.bpl.bs/news
2|Grand Bahama Power Company|Electric Utilities|https://www.gbpower.com|https://www.gbpower.com/careers|https://www.gbpower.com/news
3|Bahamas Electricity Corporation|Electric Utilities|https://www.bec.bs|https://www.bec.bs/careers|https://www.bec.bs/news
4|New Providence Utilities|Electric Utilities|https://www.npu.bs|https://www.npu.bs/careers|https://www.npu.bs/news
5|Exuma Electric Company|Electric Utilities|https://www.exumaelectric.com|https://www.exumaelectric.com/careers|https://www.exumaelectric.com/news
6|Abaco Electric Cooperative|Electric Utilities|https://www.abacoelectric.com|https://www.abacoelectric.com/careers|https://www.abacoelectric.com/news
7|Eleuthera Power Company|Electric Utilities|https://www.eleutherapower.com|https://www.eleutherapower.com/careers|https://www.eleutherapower.com/news
8|Long Island Power Company|Electric Utilities|https://www.longislandpower.com|https://www.longislandpower.com/careers|https://www.longislandpower.com/news
9|Andros Electric Company|Electric Utilities|https://www.androselectric.com|https://www.androselectric.com/careers|https://www.androselectric.com/news
10|Cat Island Power Company|Electric Utilities|https://www.catislandpower.com|https://www.catislandpower.com/careers|https://www.catislandpower.com/news

|||Gas utilities
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Gas|Gas Utilities|https://www.bahamasgas.com|https://www.bahamasgas.com/careers|https://www.bahamasgas.com/news
2|New Providence Gas Company|Gas Utilities|https://www.npgas.com|https://www.npgas.com/careers|https://www.npgas.com/news
3|Grand Bahama Gas Company|Gas Utilities|https://www.gbgas.com|https://www.gbgas.com/careers|https://www.gbgas.com/news
4|Exuma Gas Services|Gas Utilities|https://www.exumagas.com|https://www.exumagas.com/careers|https://www.exumagas.com/news
5|Abaco Gas|Gas Utilities|https://www.abacogas.com|https://www.abacogas.com/careers|https://www.abacogas.com/news
6|Eleuthera Gas Company|Gas Utilities|https://www.eleutheragas.com|https://www.eleutheragas.com/careers|https://www.eleutheragas.com/news
7|Long Island Gas Company|Gas Utilities|https://www.longislandgas.com|https://www.longislandgas.com/careers|https://www.longislandgas.com/news
8|Cat Island Gas Services|Gas Utilities|https://www.catislandgas.com|https://www.catislandgas.com/careers|https://www.catislandgas.com/news
9|Andros Gas Company|Gas Utilities|https://www.androsgas.com|https://www.androsgas.com/careers|https://www.androsgas.com/news
10|Bimini Gas Services|Gas Utilities|https://www.biminigas.com|https://www.biminigas.com/careers|https://www.biminigas.com/news

|||Multi-utilities
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Utility Services|Multi-Utilities|https://www.bahamasutilityservices.com|https://www.bahamasutilityservices.com/careers|https://www.bahamasutilityservices.com/news
2|New Providence Utilities|Multi-Utilities|https://www.nputilities.com|https://www.nputilities.com/careers|https://www.nputilities.com/news
3|Grand Bahama Utilities|Multi-Utilities|https://www.gbutilities.com|https://www.gbutilities.com/careers|https://www.gbutilities.com/news
4|Exuma Utility Company|Multi-Utilities|https://www.exumautility.com|https://www.exumautility.com/careers|https://www.exumautility.com/news
5|Abaco Utility Services|Multi-Utilities|https://www.abacoutility.com|https://www.abacoutility.com/careers|https://www.abacoutility.com/news
6|Eleuthera Utility Company|Multi-Utilities|https://www.eleutherautility.com|https://www.eleutherautility.com/careers|https://www.eleutherautility.com/news
7|Long Island Utilities|Multi-Utilities|https://www.longislandutilities.com|https://www.longislandutilities.com/careers|https://www.longislandutilities.com/news
8|Bimini Utility Services|Multi-Utilities|https://www.biminiutilities.com|https://www.biminiutilities.com/careers|https://www.biminiutilities.com/news
9|Cat Island Utility Company|Multi-Utilities|https://www.catislandutility.com|https://www.catislandutility.com/careers|https://www.catislandutility.com/news
10|Andros Utility Services|Multi-Utilities|https://www.androsutility.com|https://www.androsutility.com/careers|https://www.androsutility.com/news

|||Water utilities
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Water and Sewerage Corporation|Water Utilities|https://www.bwsc.bs|https://www.bwsc.bs/careers|https://www.bwsc.bs/news
2|New Providence Water Company|Water Utilities|https://www.npwater.com|https://www.npwater.com/careers|https://www.npwater.com/news
3|Grand Bahama Water Company|Water Utilities|https://www.gbwater.com|https://www.gbwater.com/careers|https://www.gbwater.com/news
4|Exuma Water Services|Water Utilities|https://www.exumawater.com|https://www.exumawater.com/careers|https://www.exumawater.com/news
5|Abaco Water Company|Water Utilities|https://www.abacowater.com|https://www.abacowater.com/careers|https://www.abacowater.com/news
6|Eleuthera Water Company|Water Utilities|https://www.eleutherawater.com|https://www.eleutherawater.com/careers|https://www.eleutherawater.com/news
7|Long Island Water Services|Water Utilities|https://www.longislandwater.com|https://www.longislandwater.com/careers|https://www.longislandwater.com/news
8|Bimini Water Company|Water Utilities|https://www.biminiwater.com|https://www.biminiwater.com/careers|https://www.biminiwater.com/news
9|Cat Island Water Services|Water Utilities|https://www.catislandwater.com|https://www.catislandwater.com/careers|https://www.catislandwater.com/news
10|Andros Water Company|Water Utilities|https://www.androswater.com|https://www.androswater.com/careers|https://www.androswater.com/news

|||Independent power producers & energy traders
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Power and Light Company|Independent Power Producers & Energy Traders|https://www.bahamaspowerandlight.com|https://www.bahamaspowerandlight.com/careers|https://www.bahamaspowerandlight.com/news
2|New Providence Energy|Independent Power Producers & Energy Traders|https://www.npenergy.com|https://www.npenergy.com/careers|https://www.npenergy.com/news
3|Grand Bahama Power Company|Independent Power Producers & Energy Traders|https://www.gbpower.com|https://www.gbpower.com/careers|https://www.gbpower.com/news
4|Exuma Energy Services|Independent Power Producers & Energy Traders|https://www.exumaenergy.com|https://www.exumaenergy.com/careers|https://www.exumaenergy.com/news
5|Abaco Power Company|Independent Power Producers & Energy Traders|https://www.abacopower.com|https://www.abacopower.com/careers|https://www.abacopower.com/news
6|Eleuthera Power Company|Independent Power Producers & Energy Traders|https://www.eleutherapower.com|https://www.eleutherapower.com/careers|https://www.eleutherapower.com/news
7|Long Island Energy Services|Independent Power Producers & Energy Traders|https://www.longislandenergy.com|https://www.longislandenergy.com/careers|https://www.longislandenergy.com/news
8|Bimini Power Company|Independent Power Producers & Energy Traders|https://www.biminipower.com|https://www.biminipower.com/careers|https://www.biminipower.com/news
9|Cat Island Energy Services|Independent Power Producers & Energy Traders|https://www.catislandenergy.com|https://www.catislandenergy.com/careers|https://www.catislandenergy.com/news
10|Andros Power Company|Independent Power Producers & Energy Traders|https://www.androspower.com|https://www.androspower.com/careers|https://www.androspower.com/news

|||Renewable electricity
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Renewable Energy Company|Renewable Electricity|https://www.bahamasrenewableenergy.com|https://www.bahamasrenewableenergy.com/careers|https://www.bahamasrenewableenergy.com/news
2|Solar Power Bahamas|Renewable Electricity|https://www.solarpowerbahamas.com|https://www.solarpowerbahamas.com/careers|https://www.solarpowerbahamas.com/news
3|Wind Energy Solutions Bahamas|Renewable Electricity|https://www.windenergysolutionsbahamas.com|https://www.windenergysolutionsbahamas.com/careers|https://www.windenergysolutionsbahamas.com/news
4|Green Energy Bahamas|Renewable Electricity|https://www.greenenergybahamas.com|https://www.greenenergybahamas.com/careers|https://www.greenenergybahamas.com/news
5|Bahamas Solar Initiative|Renewable Electricity|https://www.bahamassolarinitiative.com|https://www.bahamassolarinitiative.com/careers|https://www.bahamassolarinitiative.com/news
6|EcoPower Bahamas|Renewable Electricity|https://www.ecopowerbahamas.com|https://www.ecopowerbahamas.com/careers|https://www.ecopowerbahamas.com/news
7|Renewable Energy Solutions|Renewable Electricity|https://www.renewableenergysolutions.com|https://www.renewableenergysolutions.com/careers|https://www.renewableenergysolutions.com/news
8|Sustainable Energy Bahamas|Renewable Electricity|https://www.sustainableenergybahamas.com|https://www.sustainableenergybahamas.com/careers|https://www.sustainableenergybahamas.com/news
9|Bahamas Wind Energy|Renewable Electricity|https://www.bahamaswindenergy.com|https://www.bahamaswindenergy.com/careers|https://www.bahamaswindenergy.com/news
10|Island Renewable Energy|Renewable Electricity|https://www.islandrenewableenergy.com|https://www.islandrenewableenergy.com/careers|https://www.islandrenewableenergy.com/news

|||Bahamas
|||Real estate
|||Diversified reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Realty|Diversified REITs|https://www.bahamasrealty.com|https://www.bahamasrealty.com/careers|https://www.bahamasrealty.com/news
2|Lyford Cay Properties|Diversified REITs|https://www.lyfordcayproperties.com|https://www.lyfordcayproperties.com/careers|https://www.lyfordcayproperties.com/news
3|Baha Mar|Diversified REITs|https://www.bahamar.com|https://www.bahamar.com/careers|https://www.bahamar.com/news
4|The Ocean Club|Diversified REITs|https://www.oceanclub.com|https://www.oceanclub.com/careers|https://www.oceanclub.com/news
5|Albany|Diversified REITs|https://www.albanybahamas.com|https://www.albanybahamas.com/careers|https://www.albanybahamas.com/news
6|Crown Land Development|Diversified REITs|https://www.crownlanddevelopment.com|https://www.crownlanddevelopment.com/careers|https://www.crownlanddevelopment.com/news
7|Bahamas Development Bank|Diversified REITs|https://www.bahamasdevelopmentbank.com|https://www.bahamasdevelopmentbank.com/careers|https://www.bahamasdevelopmentbank.com/news
8|Paradise Island Properties|Diversified REITs|https://www.paradiseislandproperties.com|https://www.paradiseislandproperties.com/careers|https://www.paradiseislandproperties.com/news
9|Sands Investment Group|Diversified REITs|https://www.sandsinvestmentgroup.com|https://www.sandsinvestmentgroup.com/careers|https://www.sandsinvestmentgroup.com/news
10|Atlantis Paradise Island|Diversified REITs|https://www.atlantisbahamas.com|https://www.atlantisbahamas.com/careers|https://www.atlantisbahamas.com/news

|||Industrial reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Industrial REIT|Industrial REITs|https://www.bahamasindustrialreit.com|https://www.bahamasindustrialreit.com/careers|https://www.bahamasindustrialreit.com/news
2|Nassau Industrial Properties|Industrial REITs|https://www.nassauindustrialproperties.com|https://www.nassauindustrialproperties.com/careers|https://www.nassauindustrialproperties.com/news
3|Grand Bahama Industrial Park|Industrial REITs|https://www.grandbahamaindustrialpark.com|https://www.grandbahamaindustrialpark.com/careers|https://www.grandbahamaindustrialpark.com/news
4|Freeport Industrial Estates|Industrial REITs|https://www.freeportindustrialestates.com|https://www.freeportindustrialestates.com/careers|https://www.freeportindustrialestates.com/news
5|Bahamas Logistics REIT|Industrial REITs|https://www.bahamaslogisticsreit.com|https://www.bahamaslogisticsreit.com/careers|https://www.bahamaslogisticsreit.com/news
6|Abaco Industrial Holdings|Industrial REITs|https://www.abacoindustrialholdings.com|https://www.abacoindustrialholdings.com/careers|https://www.abacoindustrialholdings.com/news
7|Eleuthera Industrial Ventures|Industrial REITs|https://www.eleutheraindustrialventures.com|https://www.eleutheraindustrialventures.com/careers|https://www.eleutheraindustrialventures.com/news
8|Andros Industrial Properties|Industrial REITs|https://www.androsindustrialproperties.com|https://www.androsindustrialproperties.com/careers|https://www.androsindustrialproperties.com/news
9|Long Island Industrial Group|Industrial REITs|https://www.longislandindustrialgroup.com|https://www.longislandindustrialgroup.com/careers|https://www.longislandindustrialgroup.com/news
10|Cat Island Industrial Estates|Industrial REITs|https://www.catislandindustrialestates.com|https://www.catislandindustrialestates.com/careers|https://www.catislandindustrialestates.com/news

|||Hotel & resort reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Atlantis Paradise Island|Hotel & Resort REITs|https://www.atlantisbahamas.com|https://www.atlantisbahamas.com/careers|https://www.atlantisbahamas.com/news
2|Baha Mar|Hotel & Resort REITs|https://www.bahamar.com|https://www.bahamar.com/careers|https://www.bahamar.com/news
3|The Ocean Club|Hotel & Resort REITs|https://www.oceanclub.com|https://www.oceanclub.com/careers|https://www.oceanclub.com/news
4|Sandals Royal Bahamian|Hotel & Resort REITs|https://www.sandals.com/royal-bahamian|https://www.sandals.com/royal-bahamian/careers|https://www.sandals.com/royal-bahamian/news
5|Grand Hyatt Baha Mar|Hotel & Resort REITs|https://www.hyatt.com/en-US/hotel/bahamas/grand-hyatt-baha-mar/nasgh|https://www.hyatt.com/en-US/careers|https://www.hyatt.com/en-US/hotel/bahamas/grand-hyatt-baha-mar/nasgh/news
6|Harborside Resort at Atlantis|Hotel & Resort REITs|https://www.atlantisbahamas.com/harborside|https://www.atlantisbahamas.com/harborside/careers|https://www.atlantisbahamas.com/harborside/news
7|Exuma Beach Resort|Hotel & Resort REITs|https://www.exumabeachresort.com|https://www.exumabeachresort.com/careers|https://www.exumabeachresort.com/news
8|Emerald Bay Resort|Hotel & Resort REITs|https://www.emeraldbaybahamas.com|https://www.emeraldbaybahamas.com/careers|https://www.emeraldbaybahamas.com/news
9|Pink Sands Resort|Hotel & Resort REITs|https://www.pinksandsresort.com|https://www.pinksandsresort.com/careers|https://www.pinksandsresort.com/news
10|The Cove Eleuthera|Hotel & Resort REITs|https://www.coveeleuthera.com|https://www.coveeleuthera.com/careers|https://www.coveeleuthera.com/news

|||Office reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Office REIT|Office REITs|https://www.bahamasofficereit.com|https://www.bahamasofficereit.com/careers|https://www.bahamasofficereit.com/news
2|Nassau Office Properties|Office REITs|https://www.nassauofficeproperties.com|https://www.nassauofficeproperties.com/careers|https://www.nassauofficeproperties.com/news
3|Paradise Island Office REIT|Office REITs|https://www.paradiseislandofficereit.com|https://www.paradiseislandofficereit.com/careers|https://www.paradiseislandofficereit.com/news
4|Grand Bahama Office Holdings|Office REITs|https://www.grandbahamaofficeholdings.com|https://www.grandbahamaofficeholdings.com/careers|https://www.grandbahamaofficeholdings.com/news
5|Freeport Office REIT|Office REITs|https://www.freeportofficereit.com|https://www.freeportofficereit.com/careers|https://www.freeportofficereit.com/news
6|Bahamian Commercial Properties|Office REITs|https://www.bahamiancommercialproperties.com|https://www.bahamiancommercialproperties.com/careers|https://www.bahamiancommercialproperties.com/news
7|Eleuthera Office Ventures|Office REITs|https://www.eleutheraofficeventures.com|https://www.eleutheraofficeventures.com/careers|https://www.eleutheraofficeventures.com/news
8|Abaco Office Group|Office REITs|https://www.abacoofficegroup.com|https://www.abacoofficegroup.com/careers|https://www.abacoofficegroup.com/news
9|Long Island Office Holdings|Office REITs|https://www.longislandofficeholdings.com|https://www.longislandofficeholdings.com/careers|https://www.longislandofficeholdings.com/news
10|Cat Island Office Properties|Office REITs|https://www.catislandofficeproperties.com|https://www.catislandofficeproperties.com/careers|https://www.catislandofficeproperties.com/news

|||Health care reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Health Care REIT|Health Care REITs|https://www.bahamashealthcarereit.com|https://www.bahamashealthcarereit.com/careers|https://www.bahamashealthcarereit.com/news
2|Nassau Health Properties|Health Care REITs|https://www.nassauhealthproperties.com|https://www.nassauhealthproperties.com/careers|https://www.nassauhealthproperties.com/news
3|Grand Bahama Health REIT|Health Care REITs|https://www.grandbahamahealthreit.com|https://www.grandbahamahealthreit.com/careers|https://www.grandbahamahealthreit.com/news
4|Freeport Health Estates|Health Care REITs|https://www.freeporthealthestates.com|https://www.freeporthealthestates.com/careers|https://www.freeporthealthestates.com/news
5|Bahamas Medical REIT|Health Care REITs|https://www.bahamasmedicalreit.com|https://www.bahamasmedicalreit.com/careers|https://www.bahamasmedicalreit.com/news
6|Eleuthera Health Ventures|Health Care REITs|https://www.eleutherahealthventures.com|https://www.eleutherahealthventures.com/careers|https://www.eleutherahealthventures.com/news
7|Abaco Health Properties|Health Care REITs|https://www.abacohealthproperties.com|https://www.abacohealthproperties.com/careers|https://www.abacohealthproperties.com/news
8|Long Island Health REIT|Health Care REITs|https://www.longislandhealthreit.com|https://www.longislandhealthreit.com/careers|https://www.longislandhealthreit.com/news
9|Cat Island Health Estates|Health Care REITs|https://www.catislandhealthestates.com|https://www.catislandhealthestates.com/careers|https://www.catislandhealthestates.com/news
10|Andros Health REIT|Health Care REITs|https://www.androshealthreit.com|https://www.androshealthreit.com/careers|https://www.androshealthreit.com/news

|||Multi-family residential reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Multi-Family REIT|Multi-Family Residential REITs|https://www.bahamasmultifamilyreit.com|https://www.bahamasmultifamilyreit.com/careers|https://www.bahamasmultifamilyreit.com/news
2|Nassau Residential Properties|Multi-Family Residential REITs|https://www.nassauresidentialproperties.com|https://www.nassauresidentialproperties.com/careers|https://www.nassauresidentialproperties.com/news
3|Grand Bahama Multi-Family REIT|Multi-Family Residential REITs|https://www.grandbahamamultifamilyreit.com|https://www.grandbahamamultifamilyreit.com/careers|https://www.grandbahamamultifamilyreit.com/news
4|Freeport Residential Holdings|Multi-Family Residential REITs|https://www.freeportresidentialholdings.com|https://www.freeportresidentialholdings.com/careers|https://www.freeportresidentialholdings.com/news
5|Eleuthera Multi-Family Estates|Multi-Family Residential REITs|https://www.eleutheramultifamilyestates.com|https://www.eleutheramultifamilyestates.com/careers|https://www.eleutheramultifamilyestates.com/news
6|Abaco Residential REIT|Multi-Family Residential REITs|https://www.abacoresidentialreit.com|https://www.abacoresidentialreit.com/careers|https://www.abacoresidentialreit.com/news
7|Long Island Multi-Family Properties|Multi-Family Residential REITs|https://www.longislandmultifamilyproperties.com|https://www.longislandmultifamilyproperties.com/careers|https://www.longislandmultifamilyproperties.com/news
8|Cat Island Residential REIT|Multi-Family Residential REITs|https://www.cat islandresidentialreit.com|https://www.cat islandresidentialreit.com/careers|https://www.cat islandresidentialreit.com/news
9|Andros Multi-Family Holdings|Multi-Family Residential REITs|https://www.androsmultifamilyholdings.com|https://www.androsmultifamilyholdings.com/careers|https://www.androsmultifamilyholdings.com/news
10|Bimini Residential REIT|Multi-Family Residential REITs|https://www.biminiresidentialreit.com|https://www.biminiresidentialreit.com/careers|https://www.biminiresidentialreit.com/news

|||Single-family residential reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Single-Family REIT|Single-Family Residential REITs|https://www.bahamassinglesfamilyreit.com|https://www.bahamassinglesfamilyreit.com/careers|https://www.bahamassinglesfamilyreit.com/news
2|Nassau Single-Home Properties|Single-Family Residential REITs|https://www.nassausinglehomeproperties.com|https://www.nassausinglehomeproperties.com/careers|https://www.nassausinglehomeproperties.com/news
3|Grand Bahama Single-Family REIT|Single-Family Residential REITs|https://www.grandbahamasinglefamilyreit.com|https://www.grandbahamasinglefamilyreit.com/careers|https://www.grandbahamasinglefamilyreit.com/news
4|Freeport Single-Family Holdings|Single-Family Residential REITs|https://www.freeportsinglefamilyholdings.com|https://www.freeportsinglefamilyholdings.com/careers|https://www.freeportsinglefamilyholdings.com/news
5|Eleuthera Single-Family Estates|Single-Family Residential REITs|https://www.eleutherasinglefamilyestates.com|https://www.eleutherasinglefamilyestates.com/careers|https://www.eleutherasinglefamilyestates.com/news
6|Abaco Single-Home REIT|Single-Family Residential REITs|https://www.abacosinglehomereit.com|https://www.abacosinglehomereit.com/careers|https://www.abacosinglehomereit.com/news
7|Long Island Single-Family Properties|Single-Family Residential REITs|https://www.longislandsinglefamilyproperties.com|https://www.longislandsinglefamilyproperties.com/careers|https://www.longislandsinglefamilyproperties.com/news
8|Cat Island Single-Family REIT|Single-Family Residential REITs|https://www.cat islandsinglefamilyreit.com|https://www.cat islandsinglefamilyreit.com/careers|https://www.cat islandsinglefamilyreit.com/news
9|Andros Single-Family Holdings|Single-Family Residential REITs|https://www.androssinglefamilyholdings.com|https://www.androssinglefamilyholdings.com/careers|https://www.androssinglefamilyholdings.com/news
10|Bimini Single-Family REIT|Single-Family Residential REITs|https://www.biminisinglefamilyreit.com|https://www.biminisinglefamilyreit.com/careers|https://www.biminisinglefamilyreit.com/news

|||Retail reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Bahamas Retail REIT|Retail REITs|https://www.bahamasretailreit.com|https://www.bahamasretailreit.com/careers|https://www.bahamasretailreit.com/news
2|Nassau Shopping Centers REIT|Retail REITs|https://www.nassau shoppingcentersreit.com|https://www.nassau shoppingcentersreit.com/careers|https://www.nassau shoppingcentersreit.com/news
3|Grand Bahama Retail Properties|Retail REITs|https://www.grandbahamaretailproperties.com|https://www.grandbahamaretailproperties.com/careers|https://www.grandbahamaretailproperties.com/news
4|Freeport Retail Holdings|Retail REITs|https://www.freeportretailholdings.com|https://www.freeportretailholdings.com/careers|https://www.freeportretailholdings.com/news
5|Eleuthera Retail Estates|Retail REITs|https://www.eleutheraretailestates.com|https://www.eleutheraretailestates.com/careers|https://www.eleutheraretailestates.com/news
6|Abaco Retail REIT|Retail REITs|https://www.abacoretailreit.com|https://www.abacoretailreit.com/careers|https://www.abacoretailreit.com/news
7|Long Island Retail Properties|Retail REITs|https://www.longislandretailproperties.com|https://www.longislandretailproperties.com/careers|https://www.longislandretailproperties.com/news
8|Cat Island Retail REIT|Retail REITs|https://www.cat islandretailreit.com|https://www.cat islandretailreit.com/careers|https://www.cat islandretailreit.com/news
9|Andros Retail Holdings|Retail REITs|https://www.androsretailholdings.com|https://www.androsretailholdings.com/careers|https://www.androsretailholdings.com/news
10|Bimini Retail REIT|Retail REITs|https://www.bimini retailreit.com|https://www.bimini retailreit.com/careers|https://www.bimini retailreit.com/news

|||Other specialized reits
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
